2025/02/19 18:10:45 [error] 17900#1856: *3510 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/ItemTag.jsx?t=1739949043405 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/ItemTag.jsx?t=1739949043405", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 18:13:05 [error] 17900#1856: *3523 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/Floor.jsx?t=1739949183179 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/Floor.jsx?t=1739949183179", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 18:16:38 [error] 17900#1856: *3554 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodStation.jsx?t=1739949395669 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodStation.jsx?t=1739949395669", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 18:18:19 [error] 17900#1856: *3565 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/Company.jsx?t=1739949497323 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/Company.jsx?t=1739949497323", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 18:32:21 [error] 17900#1856: *3655 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739950338908 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739950338908", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 18:33:00 [error] 17900#1856: *3665 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739950378541 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739950378541", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 18:38:47 [error] 17900#1856: *3702 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739950724510 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739950724510", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 18:40:27 [error] 17900#1856: *3728 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739950825071 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739950825071", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 18:51:10 [error] 17900#1856: *3748 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739951468040 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739951468040", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 18:58:50 [error] 17900#1856: *3802 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739951928244 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739951928244", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 19:05:22 [error] 17900#1856: *3823 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739952319719 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739952319719", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
